siff_sId,showName,country,holder,actor,showTime,cname,hname_cn
HQG7205   ,绿意依旧盎然,奥地利,马克·纳贝斯尼克,克里斯蒂安·霍德科，阿普·林登伯格，迈克尔·克里斯托夫,2014-06-20 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7195   ,小镇疑云,德国,托马斯·希本,弗里德里希·穆克，丽芙·丽莎·弗里斯,2014-06-19 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7186   ,爱情食谱,西班牙,多米尼克·哈拉里 ;特蕾莎·德·普利格雷,理查德·柯伊尔,2014-06-18 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7175   ,拯救,意大利,法比奥·格拉萨多尼亚，安东尼奥·皮亚扎,萨利赫·巴克里，卢伊吉洛·肖卡，卡洛琳娜·克雷仙蒂,2014-06-17 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7156   ,狮心,芬兰,多姆·卡如库斯基,彼得·弗朗岑，劳拉·布林，加斯帕·帕科农,2014-06-15 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7146   ,守护天使,加拿大,让·塞巴斯蒂安·罗德,玛丽莲·卡斯顿圭，盖伊·纳顿,2014-06-14 20:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7154   ,赦免,美国,汤姆·安东,洁米·金，杰森·刘易斯，M·C·盖尼,2014-06-15 15:45:00.000,海上国际影城(月星环球港店）,七厅
HQG7145   ,寻求真理,印度,日普帕诺·高仕,苏乔伊·高什，阿皮塔·帕尔,2014-06-14 18:30:00.000,海上国际影城(月星环球港店）,七厅
HQG7144   ,搏击迷城 3D,中国香港,陳麗英,陈丽英,2014-06-14 15:45:00.000,海上国际影城(月星环球港店）,七厅
UBS4215   ,医恋俏佳人,法国,阿克塞尔·罗贝尔,塞德里克·康，露易丝·布尔昆,2014-06-21 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4145   ,战栗丛林,澳大利亚,亚伦·威尔逊,Khan Chittenden， 莫子仪,2014-06-14 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4224   ,一切尽失,美国,J·C·陈多尔,罗伯特·雷德福,2014-06-22 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4214   ,回路人生,加拿大,梅林·德维塞维克,大卫·里奇蒙德·派克，理查德·哈蒙,2014-06-21 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4185   ,补丁镇,加拿大,克雷格·古德维尔,佐伊·帕尔默，朱利安·瑞钦斯，斯科特·汤普森,2014-06-18 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4225   ,端岛计划,泰国,皮亚潘·秋贝绮,麦克，奥密兹·苏查拉特,2014-06-22 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4156   ,粉红噪声,哥伦比亚,罗伯托·弗洛雷斯·普列托,卢瑟福·冈萨雷斯，玛贝尔·毕萨洛,2014-06-15 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4146   ,爱情食谱,西班牙,多米尼克·哈拉里 ;特蕾莎·德·普利格雷,理查德·柯伊尔,2014-06-14 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4226   ,最后的车轮,意大利,乔瓦尼·维洛内西,埃里奥·杰曼诺，亚历桑德拉·马斯特罗兰迪，瑞奇·孟菲斯,2014-06-22 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4216   ,奇迹,加拿大,丹尼尔·格洛,泽维尔·多兰，妮娜·劳伦,2014-06-21 20:45:00.000,上海UME国际影城宝山店,四厅
UBS4205   ,时光修复师,意大利,保罗·米顿,丹尼尔·萨佛卡，汉娜·考福特,2014-06-20 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4195   ,她爱他,法国,珍妮·亨利,桑德利那·吉贝尔兰，Laurent Lafitte,2014-06-19 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4175   ,秘林寻踪,韩国,朴正律,申贤彬，允泰雄,2014-06-17 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4154   ,重回同学会,瑞典,安娜·奥德尔,桑德拉·安德瑞斯，卡米拉·本哈姆扎,2014-06-15 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4144   ,不是童话,印度,埃特努·高仕,索米特拉·查特吉，拉迪卡·阿普特,2014-06-14 15:45:00.000,上海UME国际影城宝山店,四厅
UBS4155   ,魔鬼绳结,美国,阿托姆·伊戈扬,瑞茜·威瑟斯彭，柯林·菲尔斯，戴恩·德哈恩,2014-06-15 18:30:00.000,上海UME国际影城宝山店,四厅
UBS4165   ,骏马奥斯温,德国,卡嘉·冯·加纳,汉娜·霍普，约根·沃格尔，德勒夫·布克,2014-06-16 18:30:00.000,上海UME国际影城宝山店,四厅
